199	1	108	0	0
12	1	13	0	0
348	5	323	0	0
151	1	129	0	0
360	5	324	0	0
205	1	139	0	0
332	9	408	0	0
431	9	422	0	0
301	10	448	0	0
350	5	323	0	0
299	12	236	0	0
31	1	32	0	0
363	5	327	0	0
405	8	400	0	0
299	5	325	0	0
278	10	439	0	0
347	5	325	0	0
203	1	204	0	0
203	10	438	0	0
317	4	316	0	0
342	10	434	0	0
344	5	322	0	0
404	8	402	0	0
56	1	48	0	0
102	1	103	0	0
360	5	327	0	0
263	1	150	0	0
20	3	10	0	0
85	1	48	0	0
173	1	106	0	0
394	7	306	0	0
404	8	400	0	0
305	5	322	0	0
426	9	427	0	0
227	1	46	0	0
177	10	438	0	0
348	5	325	0	0
179	1	101	0	0
23	0	24	0	0
155	10	438	0	0
243	1	147	0	0
183	1	137	0	0
252	10	436	0	0
312	4	313	0	0
12	0	37	0	0
350	10	434	0	0
224	1	178	0	0
173	10	438	0	0
475	11	461	0	0
272	1	185	0	0
359	5	322	0	0
68	1	69	0	0
187	10	439	0	0
456	10	439	0	0
119	10	445	0	0
475	11	463	0	0
347	5	324	0	0
348	10	434	0	0
283	10	438	0	0
360	5	323	0	0
7	10	445	0	0
184	10	451	0	0
167	10	438	0	0
9	3	10	0	0
344	5	324	0	0
254	10	436	0	0
238	10	438	0	0
307	5	322	0	0
299	12	232	0	0
259	1	223	0	0
88	1	70	0	0
316	4	317	0	0
315	4	314	0	0
3	0	6	0	0
406	8	400	0	0
180	10	444	0	0
275	1	103	0	0
98	10	438	0	0
299	12	197	0	0
9	5	10	0	0
80	1	81	0	0
262	10	442	0	0
299	12	53	0	0
347	5	322	0	0
309	10	434	0	0
3	1	6	0	0
264	5	325	0	0
366	11	460	0	0
299	12	195	0	0
358	5	324	0	0
166	10	439	0	0
271	1	52	0	0
344	5	328	0	0
241	10	439	0	0
137	12	187	0	0
14	0	16	0	0
213	10	438	0	0
361	5	324	0	0
215	1	9	0	0
239	1	240	0	0
462	14	499	0	0
146	1	129	0	0
369	5	354	0	0
364	5	327	0	0
482	12	233	0	0
229	10	438	0	0
130	10	439	0	0
406	8	400	0	0
121	1	52	0	0
482	12	197	0	0
29	3	10	0	0
264	5	328	0	0
287	5	335	0	0
244	10	438	0	0
92	10	446	0	0
339	5	324	0	0
299	5	323	0	0
349	5	325	0	0
196	1	197	0	0
258	1	50	0	0
362	5	324	0	0
194	1	9	0	0
254	1	223	0	0
404	8	400	0	0
299	12	233	0	0
349	10	434	0	0
309	5	325	0	0
102	10	436	0	0
7	1	9	0	0
7	10	444	0	0
359	5	323	0	0
404	8	400	0	0
361	5	340	0	0
367	5	357	0	0
201	3	297	0	0
90	10	438	0	0
361	5	325	0	0
349	5	323	0	0
482	12	478	0	0
345	5	327	0	0
68	10	438	0	0
351	5	325	0	0
246	10	446	0	0
179	10	439	0	0
349	5	324	0	0
268	1	116	0	0
299	5	322	0	0
42	10	434	0	0
432	9	425	0	0
238	1	129	0	0
188	10	439	0	0
110	3	10	0	0
125	10	436	0	0
264	5	327	0	0
242	1	52	0	0
352	10	434	0	0
183	10	439	0	0
344	5	325	0	0
31	0	32	0	0
250	10	444	0	0
42	5	328	0	0
177	10	439	0	0
68	10	439	0	0
123	12	95	0	0
283	1	139	0	0
159	10	451	0	0
201	10	437	0	0
347	10	434	0	0
362	10	434	0	0
349	5	340	0	0
345	5	322	0	0
288	3	64	0	0
314	4	315	0	0
361	5	322	0	0
74	1	75	0	0
348	5	324	0	0
307	5	328	0	0
287	5	354	0	0
426	9	428	0	0
309	5	324	0	0
14	1	16	0	0
403	8	400	0	0
482	12	186	0	0
359	5	327	0	0
341	5	318	0	0
123	12	172	0	0
141	10	437	0	0
124	10	438	0	0
161	1	176	0	0
299	12	477	0	0
363	5	325	0	0
140	10	439	0	0
122	10	439	0	0
351	5	328	0	0
269	10	441	0	0
98	10	439	0	0
12	1	37	0	0
142	10	438	0	0
305	5	324	0	0
282	10	439	0	0
241	1	139	0	0
159	1	81	0	0
42	5	324	0	0
305	5	325	0	0
127	1	123	0	0
130	10	438	0	0
365	10	434	0	0
351	5	322	0	0
279	1	120	0	0
119	3	111	0	0
473	11	463	0	0
302	5	322	0	0
100	10	438	0	0
137	12	183	0	0
249	10	439	0	0
189	10	438	0	0
184	1	185	0	0
299	10	434	0	0
154	1	129	0	0
249	10	438	0	0
176	3	294	0	0
362	5	327	0	0
184	10	439	0	0
347	5	327	0	0
192	1	193	0	0
98	1	69	0	0
302	5	327	0	0
347	5	323	0	0
336	5	337	0	0
128	1	129	0	0
366	11	458	0	0
216	1	150	0	0
226	10	438	0	0
136	1	137	0	0
200	10	444	0	0
364	5	322	0	0
224	10	439	0	0
142	1	129	0	0
299	12	186	0	0
284	10	438	0	0
299	12	481	0	0
302	5	324	0	0
123	1	111	0	0
224	10	438	0	0
363	5	322	0	0
9	1	10	0	0
213	1	81	0	0
138	10	438	0	0
339	5	322	0	0
198	1	129	0	0
165	1	129	0	0
143	1	129	0	0
309	5	328	0	0
366	11	459	0	0
170	1	9	0	0
482	12	232	0	0
40	3	10	0	0
90	10	439	0	0
405	8	402	0	0
227	1	47	0	0
303	3	298	0	0
71	3	11	0	0
161	10	442	0	0
128	10	439	0	0
431	9	422	0	0
475	11	460	0	0
363	5	324	0	0
365	5	324	0	0
123	12	127	0	0
7	0	9	0	0
309	5	327	0	0
352	5	323	0	0
345	5	325	0	0
154	10	438	0	0
345	10	434	0	0
203	10	439	0	0
100	1	101	0	0
198	10	439	0	0
426	9	428	0	0
167	10	439	0	0
358	5	325	0	0
365	5	340	0	0
406	8	400	0	0
199	1	77	0	0
149	1	52	0	0
369	5	338	0	0
258	1	50	0	0
261	1	59	0	0
226	1	131	0	0
209	10	450	0	0
100	10	439	0	0
456	10	438	0	0
222	1	234	0	0
403	8	400	0	0
365	5	327	0	0
288	10	445	0	0
305	10	434	0	0
80	10	439	0	0
12	1	38	0	0
305	5	323	0	0
269	1	270	0	0
230	1	48	0	0
280	1	52	0	0
137	12	278	0	0
275	10	436	0	0
299	12	480	0	0
78	10	448	0	0
350	5	324	0	0
246	1	193	0	0
42	5	322	0	0
482	12	479	0	0
188	1	139	0	0
289	10	445	0	0
222	1	47	0	0
52	12	280	0	0
137	12	136	0	0
12	0	38	0	0
229	10	439	0	0
146	10	438	0	0
475	11	459	0	0
349	5	327	0	0
299	12	235	0	0
277	10	436	0	0
42	5	325	0	0
299	5	327	0	0
61	1	62	0	0
88	3	296	0	0
352	5	328	0	0
423	9	424	0	0
56	1	48	0	0
334	5	335	0	0
343	5	318	0	0
216	1	52	0	0
313	4	312	0	0
342	5	325	0	0
263	1	52	0	0
169	1	101	0	0
146	10	439	0	0
482	12	481	0	0
344	5	323	0	0
332	5	318	0	0
299	12	231	0	0
345	5	324	0	0
272	10	438	0	0
307	5	327	0	0
264	5	323	0	0
124	1	81	0	0
3	1	4	0	0
192	10	446	0	0
141	3	10	0	0
74	10	444	0	0
342	5	322	0	0
172	1	123	0	0
138	10	439	0	0
52	1	53	0	0
151	10	438	0	0
278	1	137	0	0
7	0	10	0	0
21	1	22	0	0
166	10	438	0	0
80	10	438	0	0
126	3	296	0	0
482	12	236	0	0
142	10	439	0	0
358	5	323	0	0
256	1	223	0	0
351	5	327	0	0
302	10	434	0	0
245	10	436	0	0
105	10	439	0	0
237	1	186	0	0
433	11	458	0	0
101	12	100	0	0
154	10	439	0	0
341	5	330	0	0
74	3	294	0	0
360	10	434	0	0
359	5	325	0	0
280	1	150	0	0
361	5	323	0	0
364	5	323	0	0
117	1	95	0	0
482	12	195	0	0
339	5	340	0	0
42	5	327	0	0
111	12	123	0	0
352	5	324	0	0
307	5	323	0	0
360	5	325	0	0
42	5	323	0	0
101	12	169	0	0
0	1	16	0	0
299	12	190	0	0
217	10	438	0	0
405	8	400	0	0
23	1	24	0	0
17	3	10	0	0
136	10	439	0	0
61	10	436	0	0
482	12	191	0	0
21	0	22	0	0
364	5	340	0	0
339	5	323	0	0
213	10	439	0	0
287	5	331	0	0
368	7	64	0	0
482	12	231	0	0
205	10	438	0	0
345	5	323	0	0
178	12	224	0	0
177	1	178	0	0
244	1	129	0	0
132	10	442	0	0
363	10	434	0	0
307	5	325	0	0
180	3	111	0	0
179	10	438	0	0
122	1	69	0	0
276	10	438	0	0
482	12	53	0	0
168	10	438	0	0
52	12	271	0	0
149	1	150	0	0
482	12	190	0	0
188	10	438	0	0
18	1	19	0	0
7	3	10	0	0
403	8	400	0	0
202	10	439	0	0
364	5	325	0	0
283	10	439	0	0
238	10	439	0	0
90	1	69	0	0
54	10	436	0	0
201	10	437	0	0
302	5	323	0	0
339	10	434	0	0
348	5	322	0	0
264	10	434	0	0
303	3	296	0	0
63	3	297	0	0
342	5	328	0	0
352	5	325	0	0
169	10	438	0	0
282	1	69	0	0
342	5	327	0	0
85	10	436	0	0
362	5	325	0	0
208	3	10	0	0
7	0	8	0	0
182	1	53	0	0
362	5	322	0	0
143	10	438	0	0
352	5	322	0	0
173	10	439	0	0
361	10	434	0	0
148	1	131	0	0
124	10	439	0	0
242	1	150	0	0
358	10	434	0	0
284	10	439	0	0
241	10	438	0	0
279	1	58	0	0
189	1	139	0	0
308	7	306	0	0
140	1	69	0	0
349	5	322	0	0
475	11	458	0	0
155	10	439	0	0
309	5	323	0	0
130	1	131	0	0
229	1	139	0	0
344	10	434	0	0
467	14	375	0	0
482	12	235	0	0
370	5	320	0	0
433	11	459	0	0
363	5	323	0	0
366	11	461	0	0
278	10	451	0	0
222	1	50	0	0
255	10	436	0	0
302	5	325	0	0
111	10	443	0	0
368	7	297	0	0
230	1	48	0	0
41	1	42	0	0
351	5	323	0	0
180	10	445	0	0
260	10	441	0	0
473	11	474	1	0
429	9	430	1	0
482	12	480	1	0
3	0	4	1	0
33	0	34	1	0
452	10	439	1	0
334	5	320	1	0
26	1	27	1	0
423	9	427	1	0
166	1	139	1	0
87	1	190	1	0
482	12	477	1	0
52	12	121	1	0
3	1	5	1	0
92	1	193	1	0
117	10	441	1	0
26	0	27	1	0
205	10	439	1	0
485	14	493	1	0
299	12	479	1	0
276	1	131	1	0
153	1	87	1	0
132	1	133	1	0
168	1	139	1	0
52	12	149	1	0
18	0	19	1	0
276	10	439	1	0
282	10	438	1	0
360	5	322	1	0
156	1	32	1	0
336	5	318	1	0
204	12	203	1	0
452	10	438	1	0
209	1	133	1	0
189	10	439	1	0
168	10	439	1	0
202	10	451	1	0
169	10	439	1	0
364	10	434	1	0
364	5	324	1	0
52	12	216	1	0
284	1	81	1	0
93	1	62	1	0
252	1	223	1	0
370	5	321	1	0
350	5	340	1	0
202	1	139	1	0
433	11	461	1	0
143	10	439	1	0
433	11	460	1	0
217	10	439	1	0
234	1	235	1	0
3	0	5	1	0
342	5	323	1	0
287	5	321	1	0
405	8	400	1	0
359	5	324	1	0
302	5	328	1	0
356	5	357	1	0
365	5	325	1	0
148	10	438	1	0
226	10	439	1	0
365	5	323	1	0
52	12	242	1	0
255	1	223	1	0
272	10	439	1	0
429	9	430	1	0
128	10	438	1	0
198	10	438	1	0
222	1	120	1	0
125	1	48	1	0
245	1	48	1	0
264	5	324	1	0
194	3	9	1	0
268	10	436	1	0
358	5	322	1	0
140	10	438	1	0
178	12	177	1	0
101	12	179	1	0
358	5	327	1	0
30	3	10	1	0
309	5	322	1	0
307	5	324	1	0
289	3	64	1	0
277	1	47	1	0
345	5	328	1	0
332	5	330	1	0
207	3	10	1	0
362	5	323	1	0
54	1	48	1	0
93	10	436	1	0
138	1	139	1	0
299	12	191	1	0
217	1	129	1	0
33	1	34	1	0
36	3	10	1	0
239	10	436	1	0
126	1	115	1	0
165	10	439	1	0
351	10	434	1	0
244	10	439	1	0
262	1	210	1	0
12	0	13	1	0
350	5	325	1	0
14	3	10	1	0
151	10	439	1	0
365	5	322	1	0
299	12	478	1	0
395	7	306	1	0
52	12	263	1	0
299	5	328	1	0
249	1	139	1	0
122	10	438	1	0
105	10	438	1	0
187	1	137	1	0
165	10	438	1	0
148	10	439	1	0
341	5	338	1	0
105	1	106	1	0
366	5	353	1	0
359	10	434	1	0
264	5	322	1	0
167	1	139	1	0
260	1	270	1	0
279	1	196	1	0
350	5	322	1	0
159	10	439	1	0
299	5	324	1	0
155	1	139	1	0
199	1	108	1	0
12	1	13	1	0
348	5	323	1	0
151	1	129	1	0
360	5	324	1	0
205	1	139	1	0
332	9	408	1	0
431	9	422	1	0
301	10	448	1	0
350	5	323	1	0
299	12	236	1	0
31	1	32	1	0
363	5	327	1	0
405	8	400	1	0
299	5	325	1	0
278	10	439	1	0
347	5	325	1	0
203	1	204	1	0
203	10	438	1	0
317	4	316	1	0
342	10	434	1	0
344	5	322	1	0
404	8	402	1	0
56	1	48	1	0
102	1	103	1	0
360	5	327	1	0
263	1	150	1	0
20	3	10	1	0
85	1	48	1	0
173	1	106	1	0
394	7	306	1	0
404	8	400	1	0
305	5	322	1	0
426	9	427	1	0
227	1	46	1	0
177	10	438	1	0
348	5	325	1	0
179	1	101	1	0
23	0	24	1	0
155	10	438	1	0
243	1	147	1	0
183	1	137	1	0
252	10	436	1	0
312	4	313	1	0
12	0	37	1	0
350	10	434	1	0
224	1	178	1	0
173	10	438	1	0
475	11	461	1	0
272	1	185	1	0
359	5	322	1	0
68	1	69	1	0
187	10	439	1	0
456	10	439	1	0
119	10	445	1	0
475	11	463	1	0
347	5	324	1	0
348	10	434	1	0
283	10	438	1	0
360	5	323	1	0
7	10	445	1	0
184	10	451	1	0
167	10	438	1	0
9	3	10	1	0
344	5	324	1	0
254	10	436	1	0
238	10	438	1	0
307	5	322	1	0
299	12	232	1	0
259	1	223	1	0
88	1	70	1	0
316	4	317	1	0
315	4	314	1	0
3	0	6	1	0
406	8	400	1	0
180	10	444	1	0
275	1	103	1	0
98	10	438	1	0
299	12	197	1	0
9	5	10	1	0
80	1	81	1	0
262	10	442	1	0
299	12	53	1	0
347	5	322	1	0
309	10	434	1	0
3	1	6	1	0
264	5	325	1	0
366	11	460	1	0
299	12	195	1	0
358	5	324	1	0
166	10	439	1	0
271	1	52	1	0
344	5	328	1	0
241	10	439	1	0
137	12	187	1	0
14	0	16	1	0
213	10	438	1	0
361	5	324	1	0
215	1	9	1	0
239	1	240	1	0
462	14	499	1	0
146	1	129	1	0
369	5	354	1	0
364	5	327	1	0
482	12	233	1	0
229	10	438	1	0
130	10	439	1	0
406	8	400	1	0
121	1	52	1	0
482	12	197	1	0
29	3	10	1	0
264	5	328	1	0
287	5	335	1	0
244	10	438	1	0
92	10	446	1	0
339	5	324	1	0
299	5	323	1	0
349	5	325	1	0
196	1	197	1	0
258	1	50	1	0
362	5	324	1	0
194	1	9	1	0
254	1	223	1	0
404	8	400	1	0
299	12	233	1	0
349	10	434	1	0
309	5	325	1	0
102	10	436	1	0
7	1	9	1	0
7	10	444	1	0
359	5	323	1	0
404	8	400	1	0
361	5	340	1	0
367	5	357	1	0
201	3	297	1	0
90	10	438	1	0
361	5	325	1	0
349	5	323	1	0
482	12	478	1	0
345	5	327	1	0
68	10	438	1	0
351	5	325	1	0
246	10	446	1	0
179	10	439	1	0
349	5	324	1	0
268	1	116	1	0
299	5	322	1	0
42	10	434	1	0
432	9	425	1	0
238	1	129	1	0
188	10	439	1	0
110	3	10	1	0
125	10	436	1	0
264	5	327	1	0
242	1	52	1	0
352	10	434	1	0
183	10	439	1	0
344	5	325	1	0
31	0	32	1	0
250	10	444	1	0
42	5	328	1	0
177	10	439	1	0
68	10	439	1	0
123	12	95	1	0
283	1	139	1	0
159	10	451	1	0
201	10	437	1	0
347	10	434	1	0
362	10	434	1	0
349	5	340	1	0
345	5	322	1	0
288	3	64	1	0
314	4	315	1	0
361	5	322	1	0
74	1	75	1	0
348	5	324	1	0
307	5	328	1	0
287	5	354	1	0
426	9	428	1	0
309	5	324	1	0
14	1	16	1	0
403	8	400	1	0
482	12	186	1	0
359	5	327	1	0
341	5	318	1	0
123	12	172	1	0
141	10	437	1	0
124	10	438	1	0
161	1	176	1	0
299	12	477	1	0
363	5	325	1	0
140	10	439	1	0
122	10	439	1	0
351	5	328	1	0
269	10	441	1	0
98	10	439	1	0
12	1	37	1	0
142	10	438	1	0
305	5	324	1	0
282	10	439	1	0
241	1	139	1	0
159	1	81	1	0
42	5	324	1	0
305	5	325	1	0
127	1	123	1	0
130	10	438	1	0
365	10	434	1	0
351	5	322	1	0
279	1	120	1	0
119	3	111	1	0
473	11	463	1	0
302	5	322	1	0
100	10	438	1	0
137	12	183	1	0
249	10	439	1	0
189	10	438	1	0
184	1	185	1	0
299	10	434	1	0
154	1	129	1	0
249	10	438	1	0
176	3	294	1	0
362	5	327	1	0
184	10	439	1	0
347	5	327	1	0
192	1	193	1	0
98	1	69	1	0
302	5	327	1	0
347	5	323	1	0
336	5	337	1	0
128	1	129	1	0
366	11	458	1	0
216	1	150	1	0
226	10	438	1	0
136	1	137	1	0
200	10	444	1	0
364	5	322	1	0
224	10	439	1	0
142	1	129	1	0
299	12	186	1	0
284	10	438	1	0
299	12	481	1	0
302	5	324	1	0
123	1	111	1	0
224	10	438	1	0
363	5	322	1	0
9	1	10	1	0
213	1	81	1	0
138	10	438	1	0
339	5	322	1	0
198	1	129	1	0
165	1	129	1	0
143	1	129	1	0
309	5	328	1	0
366	11	459	1	0
170	1	9	1	0
482	12	232	1	0
40	3	10	1	0
90	10	439	1	0
405	8	402	1	0
227	1	47	1	0
303	3	298	1	0
71	3	11	1	0
161	10	442	1	0
128	10	439	1	0
431	9	422	1	0
475	11	460	1	0
363	5	324	1	0
365	5	324	1	0
123	12	127	1	0
7	0	9	1	0
309	5	327	1	0
352	5	323	1	0
345	5	325	1	0
154	10	438	1	0
345	10	434	1	0
203	10	439	1	0
100	1	101	1	0
198	10	439	1	0
426	9	428	1	0
167	10	439	1	0
358	5	325	1	0
365	5	340	1	0
406	8	400	1	0
199	1	77	1	0
149	1	52	1	0
369	5	338	1	0
258	1	50	1	0
261	1	59	1	0
226	1	131	1	0
209	10	450	1	0
100	10	439	1	0
456	10	438	1	0
222	1	234	1	0
403	8	400	1	0
365	5	327	1	0
288	10	445	1	0
305	10	434	1	0
80	10	439	1	0
12	1	38	1	0
305	5	323	1	0
269	1	270	1	0
230	1	48	1	0
280	1	52	1	0
137	12	278	1	0
275	10	436	1	0
299	12	480	1	0
78	10	448	1	0
88	8	396	1	0
350	5	324	1	0
246	1	193	1	0
42	5	322	1	0
482	12	479	1	0
188	1	139	1	0
289	10	445	1	0
222	1	47	1	0
52	12	280	1	0
137	12	136	1	0
12	0	38	1	0
229	10	439	1	0
146	10	438	1	0
475	11	459	1	0
349	5	327	1	0
299	12	235	1	0
277	10	436	1	0
42	5	325	1	0
299	5	327	1	0
61	1	62	1	0
88	3	296	1	0
352	5	328	1	0
423	9	424	1	0
56	1	48	1	0
334	5	335	1	0
343	5	318	1	0
216	1	52	1	0
313	4	312	1	0
342	5	325	1	0
263	1	52	1	0
169	1	101	1	0
146	10	439	1	0
482	12	481	1	0
344	5	323	1	0
332	5	318	1	0
299	12	231	1	0
345	5	324	1	0
272	10	438	1	0
307	5	327	1	0
264	5	323	1	0
124	1	81	1	0
3	1	4	1	0
192	10	446	1	0
141	3	10	1	0
74	10	444	1	0
342	5	322	1	0
172	1	123	1	0
138	10	439	1	0
52	1	53	1	0
151	10	438	1	0
278	1	137	1	0
7	0	10	1	0
21	1	22	1	0
166	10	438	1	0
80	10	438	1	0
126	3	296	1	0
482	12	236	1	0
142	10	439	1	0
358	5	323	1	0
256	1	223	1	0
351	5	327	1	0
302	10	434	1	0
245	10	436	1	0
105	10	439	1	0
237	1	186	1	0
433	11	458	1	0
101	12	100	1	0
154	10	439	1	0
341	5	330	1	0
74	3	294	1	0
360	10	434	1	0
359	5	325	1	0
280	1	150	1	0
361	5	323	1	0
364	5	323	1	0
117	1	95	1	0
482	12	195	1	0
339	5	340	1	0
42	5	327	1	0
111	12	123	1	0
352	5	324	1	0
307	5	323	1	0
360	5	325	1	0
42	5	323	1	0
101	12	169	1	0
0	1	16	1	0
299	12	190	1	0
217	10	438	1	0
405	8	400	1	0
23	1	24	1	0
17	3	10	1	0
136	10	439	1	0
61	10	436	1	0
482	12	191	1	0
21	0	22	1	0
364	5	340	1	0
339	5	323	1	0
213	10	439	1	0
287	5	331	1	0
368	7	64	1	0
482	12	231	1	0
205	10	438	1	0
345	5	323	1	0
178	12	224	1	0
177	1	178	1	0
244	1	129	1	0
132	10	442	1	0
363	10	434	1	0
307	5	325	1	0
180	3	111	1	0
179	10	438	1	0
122	1	69	1	0
276	10	438	1	0
482	12	53	1	0
168	10	438	1	0
52	12	271	1	0
149	1	150	1	0
482	12	190	1	0
188	10	438	1	0
18	1	19	1	0
7	3	10	1	0
403	8	400	1	0
202	10	439	1	0
364	5	325	1	0
283	10	439	1	0
238	10	439	1	0
90	1	69	1	0
54	10	436	1	0
201	10	437	1	0
302	5	323	1	0
339	10	434	1	0
348	5	322	1	0
264	10	434	1	0
303	3	296	1	0
63	3	297	1	0
342	5	328	1	0
352	5	325	1	0
169	10	438	1	0
282	1	69	1	0
342	5	327	1	0
85	10	436	1	0
362	5	325	1	0
208	3	10	1	0
7	0	8	1	0
182	1	53	1	0
362	5	322	1	0
143	10	438	1	0
352	5	322	1	0
173	10	439	1	0
361	10	434	1	0
148	1	131	1	0
124	10	439	1	0
242	1	150	1	0
358	10	434	1	0
284	10	439	1	0
241	10	438	1	0
279	1	58	1	0
189	1	139	1	0
308	7	306	1	0
140	1	69	1	0
349	5	322	1	0
475	11	458	1	0
155	10	439	1	0
309	5	323	1	0
130	1	131	1	0
229	1	139	1	0
344	10	434	1	0
482	12	235	1	0
370	5	320	1	0
433	11	459	1	0
363	5	323	1	0
366	11	461	1	0
278	10	451	1	0
222	1	50	1	0
255	10	436	1	0
302	5	325	1	0
111	10	443	1	0
368	7	297	1	0
230	1	48	1	0
41	1	42	1	0
351	5	323	1	0
180	10	445	1	0
260	10	441	1	0
473	11	474	2	0
429	9	430	2	0
482	12	480	2	0
3	0	4	2	0
33	0	34	2	0
452	10	439	2	0
334	5	320	2	0
26	1	27	2	0
423	9	427	2	0
166	1	139	2	0
87	1	190	2	0
482	12	477	2	0
52	12	121	2	0
3	1	5	2	0
92	1	193	2	0
117	10	441	2	0
26	0	27	2	0
205	10	439	2	0
485	14	493	2	0
299	12	479	2	0
276	1	131	2	0
153	1	87	2	0
132	1	133	2	0
168	1	139	2	0
52	12	149	2	0
18	0	19	2	0
276	10	439	2	0
282	10	438	2	0
360	5	322	2	0
156	1	32	2	0
336	5	318	2	0
204	12	203	2	0
452	10	438	2	0
209	1	133	2	0
189	10	439	2	0
168	10	439	2	0
202	10	451	2	0
169	10	439	2	0
364	10	434	2	0
364	5	324	2	0
52	12	216	2	0
284	1	81	2	0
93	1	62	2	0
252	1	223	2	0
370	5	321	2	0
350	5	340	2	0
202	1	139	2	0
433	11	461	2	0
143	10	439	2	0
433	11	460	2	0
217	10	439	2	0
234	1	235	2	0
3	0	5	2	0
342	5	323	2	0
287	5	321	2	0
405	8	400	2	0
359	5	324	2	0
302	5	328	2	0
356	5	357	2	0
365	5	325	2	0
148	10	438	2	0
226	10	439	2	0
365	5	323	2	0
52	12	242	2	0
255	1	223	2	0
272	10	439	2	0
429	9	430	2	0
128	10	438	2	0
198	10	438	2	0
222	1	120	2	0
125	1	48	2	0
245	1	48	2	0
264	5	324	2	0
194	3	9	2	0
268	10	436	2	0
358	5	322	2	0
140	10	438	2	0
178	12	177	2	0
101	12	179	2	0
358	5	327	2	0
30	3	10	2	0
309	5	322	2	0
307	5	324	2	0
289	3	64	2	0
277	1	47	2	0
345	5	328	2	0
332	5	330	2	0
207	3	10	2	0
362	5	323	2	0
54	1	48	2	0
93	10	436	2	0
138	1	139	2	0
299	12	191	2	0
217	1	129	2	0
33	1	34	2	0
36	3	10	2	0
239	10	436	2	0
126	1	115	2	0
165	10	439	2	0
351	10	434	2	0
244	10	439	2	0
262	1	210	2	0
12	0	13	2	0
350	5	325	2	0
14	3	10	2	0
151	10	439	2	0
365	5	322	2	0
299	12	478	2	0
395	7	306	2	0
52	12	263	2	0
299	5	328	2	0
249	1	139	2	0
122	10	438	2	0
105	10	438	2	0
187	1	137	2	0
165	10	438	2	0
148	10	439	2	0
341	5	338	2	0
105	1	106	2	0
366	5	353	2	0
359	10	434	2	0
264	5	322	2	0
167	1	139	2	0
260	1	270	2	0
279	1	196	2	0
350	5	322	2	0
159	10	439	2	0
299	5	324	2	0
155	1	139	2	0
199	1	108	2	0
12	1	13	2	0
348	5	323	2	0
151	1	129	2	0
360	5	324	2	0
205	1	139	2	0
332	9	408	2	0
431	9	422	2	0
301	10	448	2	0
350	5	323	2	0
299	12	236	2	0
31	1	32	2	0
363	5	327	2	0
405	8	400	2	0
299	5	325	2	0
278	10	439	2	0
347	5	325	2	0
203	1	204	2	0
203	10	438	2	0
317	4	316	2	0
342	10	434	2	0
344	5	322	2	0
404	8	402	2	0
56	1	48	2	0
102	1	103	2	0
360	5	327	2	0
358	5	326	2	0
263	1	150	2	0
20	3	10	2	0
85	1	48	2	0
173	1	106	2	0
394	7	306	2	0
404	8	400	2	0
